,date,protocol,chain,usd_value,name,category,parentProtocol,net_dollar_flow,cumul_net_dollar_flow,rank_desc,pct_of_tvl,flow_direction,abs_cumul_net_dollar_flow
13325,2022-09-12 17:59:07,mahadao,Polygon,288972.75503,MahaDAO,Lending,MahaDAO,0.0,-1090.2567840183733,1,0.0,-1,1090.2567840183733
12788,2022-09-12 17:59:02,revest-finance,Ethereum,989519.44534,Revest Finance,NFT Lending,Revest Finance,2.5292644279646765,-1111.7421913062608,1,0.0002556053284122798,-1,1111.7421913062608
13782,2022-09-12 18:15:25,orion-money,Ethereum,184942.01458999998,Orion Money,Yield,Orion Money,1.1166080609823232,-1115.7943374588929,1,0.0006037611645237802,-1,1115.7943374588929
13664,2022-09-12 17:59:07,tornado-cash,Arbitrum,379042.902,Tornado Cash,Privacy,Tornado Cash,0.0,-1117.7759999999907,1,0.0,-1,1117.7759999999907
13177,2022-09-12 17:59:07,fndz,Binance,27915.41626,FNDZ,Dexes,FNDZ,884.8230976354429,-1132.4536475981706,1,3.169657544757109,-1,1132.4536475981706
12750,2022-09-12 17:59:02,peakdefi,Ethereum,356592.21291,PEAKDEFI,Services,PEAKDEFI,-647.7284632673855,-1137.2231758820571,1,-0.18164402917874853,-1,1137.2231758820571
13253,2022-09-12 17:59:07,insurace,Binance,2309769.68164,InsurAce,Insurance,InsurAce,1124.6949153726537,-1178.911176882953,1,0.04869294650079956,-1,1178.911176882953
12578,2022-09-12 17:59:02,enterdao,Ethereum,479050.68046999996,EnterDAO,Services,EnterDAO,-11.144908536151888,-1183.111778545118,1,-0.002326457093269869,-1,1183.111778545118
13315,2022-09-12 17:59:07,logium,Ethereum,82105.96275,Logium,Derivatives,Logium,0.0,-1196.930314152329,1,0.0,-1,1196.930314152329
13648,2022-09-12 17:59:07,thorstarter,Ethereum,256611.67406,Thorstarter,Launchpad,Thorstarter,0.0,-1199.3218358141958,1,0.0,-1,1199.3218358141958
9631,2022-09-10 11:58:52,impermax-finance,Avalanche,684715.94141,Impermax Finance,Yield,Impermax Finance,5251.592235893832,-1249.189101171477,1,0.7669738527015306,-1,1249.189101171477
12726,2022-09-12 17:59:02,openleverage,Ethereum,547456.35501,OpenLeverage,Dexes,OpenLeverage,0.0,-1253.748742833539,1,0.0,-1,1253.748742833539
13725,2022-09-12 17:59:07,wan-bridge,Ethereum,226135.60721,Wan Bridge,Bridge,Wan Bridge,-1301.0812399999995,-1301.0812399999995,1,-0.5753544327018589,-1,1301.0812399999995
13158,2022-09-12 17:59:07,everrise,Avalanche,74683.82722,EverRise,Services,EverRise,-94.15843489494374,-1303.9676905697415,1,-0.12607607081728198,-1,1303.9676905697415
13260,2022-09-12 17:59:07,iron-finance,Polygon,975396.71573,Iron Finance,CDP,Iron Finance,708.4695788826632,-1371.4843728639123,1,0.07263399265727843,-1,1371.4843728639123
13665,2022-09-12 17:59:07,tornado-cash,Avalanche,141464.6,Tornado Cash,Privacy,Tornado Cash,0.0,-1386.6999999999998,1,0.0,-1,1386.6999999999998
13145,2022-09-12 17:59:07,ecodefi,Binance,19356.27966,EcoDeFi,Lending,EcoDeFi,-1600.0,-1399.592023694133,1,-8.266051266589315,-1,1399.592023694133
13298,2022-09-12 17:59:07,leaguedao,Ethereum,342494.32929,LeagueDAO,Reserve Currency,LeagueDAO,0.0,-1401.0061489502964,1,0.0,-1,1401.0061489502964
12649,2022-09-12 17:59:02,jetswap,Polygon,305673.17263,JetSwap,Dexes,JetSwap,163.35801665946875,-1402.8031543937238,1,0.053442052259262,-1,1402.8031543937238
13157,2022-09-12 17:59:07,entropyfi,Polygon,85073.39924,Entropyfi,Prediction Market,Entropyfi,-1730.8989992774423,-1410.5755912867844,1,-2.0345948495538715,-1,1410.5755912867844
12979,2022-09-12 17:59:07,augury-finance,Polygon,231559.99446000002,Augury Finance,Yield,Augury Finance,-1047.4960859294795,-1413.8812719294951,1,-0.4523648777813498,-1,1413.8812719294951
13378,2022-09-12 17:59:07,nested,Polygon,282495.65779,Nested,Indexes,Nested,-77.84588519670407,-1432.5757241870556,1,-0.027556489117639003,-1,1432.5757241870556
13585,2022-09-12 17:59:07,stafi,Polygon,155648.20477,Stafi,Staking,Stafi,23.886057600288034,-1477.890677298043,1,0.015346182524613278,-1,1477.890677298043
12828,2022-09-12 17:59:02,standard-protocol,Ethereum,78221.63057,Standard Protocol,Dexes,Standard Protocol,32.8170471345039,-1495.9130640964884,1,0.04195392872197436,-1,1495.9130640964884
12568,2022-09-12 17:59:02,elephant-money,Binance,15842.41319,Elephant Money,Yield,Elephant Money,-3116.4153006997253,-1503.1408508592922,1,-19.67134213281888,-1,1503.1408508592922
13127,2022-09-12 17:59:07,dinoswap,Polygon,125662.68245,DinoSwap,Dexes,DinoSwap,84.41735727691861,-1542.2935914573948,1,0.06717774571659926,-1,1542.2935914573948
13397,2022-09-12 17:59:07,oddz,Avalanche,199108.22708,Oddz,Options,Oddz,-134.74502600201413,-1562.334544024097,1,-0.06767426337831571,-1,1562.334544024097
12785,2022-09-12 17:59:02,rari-capital,Arbitrum,6426.04508,Rari Capital,Yield Aggregator,Rari Capital,0.0,-1604.5424796443228,1,0.0,-1,1604.5424796443228
12706,2022-09-12 17:59:02,multi-chain-miner,Polygon,12877.599409999999,Multi-Chain Miner,Yield,Multi-Chain Miner,-87.92667105953224,-1610.3438182386292,1,-0.6827877484001674,-1,1610.3438182386292
12528,2022-09-12 17:59:02,corgiswap,Binance,23825.19822,CorgiSwap,Dexes,CorgiSwap,-105.24339194625352,-1627.0062200860991,1,-0.4417314432158942,-1,1627.0062200860991
13460,2022-09-12 17:59:07,pinkswap,Binance,536830.76426,PinkSwap,Dexes,PinkSwap,59.95515199576201,-1710.3042977307691,1,0.011168352484121848,-1,1710.3042977307691
12986,2022-09-12 17:59:07,axion,Polygon,288259.05652,Axion,Staking,Axion,-11.831718359812704,-1768.3818420027733,1,-0.004104543497314818,-1,1768.3818420027733
13532,2022-09-12 17:59:07,risk-harbor,Ethereum,343709.0464,Risk Harbor,Insurance,Risk Harbor,-2.46482234998589,-1771.2322677488687,1,-0.000717124665702686,-1,1771.2322677488687
12764,2022-09-12 17:59:02,polydex,Polygon,349129.84301,Polydex,Dexes,Polydex,-23.794575909389067,-1784.8561072377727,1,-0.006815394440144588,-1,1784.8561072377727
12406,2022-09-12 14:59:27,midas-capital,Binance,86833.87884,Midas Capital,Lending,Midas Capital,0.4999997090814176,-1919.3568779105979,1,0.0005758117865524773,-1,1919.3568779105979
13284,2022-09-12 17:59:07,kogefarm,Polygon,1166257.11642,Kogefarm,Yield,Kogefarm,1092.0988257974818,-1935.6006216572864,1,0.09364134292700754,-1,1935.6006216572864
12423,2022-09-12 17:56:59,idex,Ethereum,1306050.1103500002,IDEX,Dexes,IDEX,0.0,-1941.0204422115905,1,0.0,-1,1941.0204422115905
12881,2022-09-12 17:59:02,unusdao,Binance,87993.80353,UnusDao,Reserve Currency,UnusDao,0.0,-2001.9999997014515,1,0.0,-1,2001.9999997014515
13344,2022-09-12 17:59:07,miningtycoon,Binance,33489.3428,MiningTycoon,Staking,MiningTycoon,-9.21940000000177,-2010.2102640978967,1,-0.027529354801198936,-1,2010.2102640978967
4340,2022-09-07 00:00:00,composable-finance,Arbitrum,59882.15648,Composable Finance,Cross Chain,Composable Finance,-3270.494109174535,-2054.323914353924,1,-5.461550320531367,-1,2054.323914353924
12580,2022-09-12 17:59:02,erasure,Ethereum,4548598.02111,Erasure,Derivatives,Erasure,0.0,-2066.541991228953,1,0.0,-1,2066.541991228953
13625,2022-09-12 17:59:07,symphony-finance,Polygon,50596.11073,Symphony Finance,Dexes,Symphony Finance,-2075.6759905654326,-2075.6759905654326,1,-4.102441789729699,-1,2075.6759905654326
13685,2022-09-12 17:59:07,unfederalreserve,Ethereum,642421.17198,unFederalReserve,Lending,unFederalReserve,0.0,-2084.6293602280475,1,0.0,-1,2084.6293602280475
12976,2022-09-12 17:59:07,augmented-finance,Binance,29630.66953,Augmented Finance,Lending,Augmented Finance,-1821.6841339450268,-2110.2458356799257,1,-6.147968179053924,-1,2110.2458356799257
12655,2022-09-12 17:59:02,klend,Binance,236791.78053,KLend,Lending,KLend,2000.0097999999998,-2154.9891306953778,1,0.8446280506542377,-1,2154.9891306953778
13573,2022-09-12 17:59:07,solv-protocol,Binance,678610.10013,Solv Protocol,NFT Marketplace,Solv Protocol,-2.1598833873119494,-2197.7661766586466,1,-0.00031828046574876865,-1,2197.7661766586466
12433,2022-09-12 17:59:02,0.exchange,Avalanche,82505.18208,0.exchange,Dexes,0.exchange,-929.5555324059178,-2232.6580623735736,1,-1.1266632094752391,-1,2232.6580623735736
12705,2022-09-12 17:59:02,multi-chain-miner,Binance,19030.19694,Multi-Chain Miner,Yield,Multi-Chain Miner,-162.553294368465,-2285.780146986649,1,-0.8541860858349318,-1,2285.780146986649
13185,2022-09-12 17:59:07,fortube,Polygon,51012.99599,ForTube,Lending,ForTube,712.7912200000064,-2368.797906067143,1,1.3972737851737502,-1,2368.797906067143
12997,2022-09-12 17:59:07,barnbridge,Polygon,22473.55575,BarnBridge,Yield Aggregator,BarnBridge,-1222.495201904755,-2427.799655026209,1,-5.439705294097731,-1,2427.799655026209
13424,2022-09-12 17:59:07,outcome-finance,Ethereum,14105408.3283,Outcome Finance,Synthetics,Outcome Finance,0.0,-2452.699853480432,1,0.0,-1,2452.699853480432
12506,2022-09-12 17:59:02,channels-finance,Arbitrum,38621.21669,Channels Finance,Lending,Channels Finance,-0.12192609444874813,-2498.155718385874,1,-0.00031569718641287096,-1,2498.155718385874
13427,2022-09-12 17:59:07,pandaswap,Binance,410680.58462,PandaSwap,Yield,PandaSwap,-1222.4561692055006,-2502.8707317351113,1,-0.29766592699692174,-1,2502.8707317351113
13077,2022-09-12 17:59:07,convergence,Ethereum,547217.40642,Convergence,Dexes,Convergence,-482.1863793432947,-2503.3933083596185,1,-0.08811605290442959,-1,2503.3933083596185
13210,2022-09-12 17:59:07,gogocoin,Polygon,288163.22466,GOGOcoin,Yield,GOGOcoin,0.0,-2515.3276148881773,1,0.0,-1,2515.3276148881773
13148,2022-09-12 17:59:07,elk,Arbitrum,68508.82349000001,Elk,Dexes,Elk,1387.541485967249,-2549.55339738217,1,2.0253471236004854,-1,2549.55339738217
12793,2022-09-12 17:59:02,rift-finance,Ethereum,2842403.23024,Rift Finance,Yield,Rift Finance,25.671063038894147,-2560.546647234681,1,0.0009031464208097805,-1,2560.546647234681
12526,2022-09-12 17:59:02,cook-finance,Binance,183556.16422,Cook Finance,Indexes,Cook Finance,-292.2379960926464,-2600.4243038127647,1,-0.15920903410379972,-1,2600.4243038127647
12935,2022-09-12 17:59:07,aelin,Optimism,255972.40373000002,Aelin,Services,Aelin,-49.147000011859035,-2642.0703400674493,1,-0.019200116612453015,-1,2642.0703400674493
12672,2022-09-12 17:59:02,macaronswap,Binance,36383.14127,MacaronSwap,Dexes,MacaronSwap,-2286.5060698847374,-2676.732803797779,1,-6.28452076998116,-1,2676.732803797779
13181,2022-09-12 17:59:07,foodcourt,Binance,339024.40342,Foodcourt,Dexes,Foodcourt,175.11800746967126,-2768.6402090854867,1,0.051653510987150535,-1,2768.6402090854867
13100,2022-09-12 17:59:07,cycle-finance,Avalanche,54145.95519,Cycle Finance,Yield Aggregator,Cycle Finance,-23.81168172957148,-2820.7780929866826,1,-0.04397684304582951,-1,2820.7780929866826
12638,2022-09-12 17:59:02,infinity-pad,Binance,68408.67319999999,Infinity Pad,Launchpad,Infinity Pad,-137.7771450289429,-2842.928039811004,1,-0.2014030364631351,-1,2842.928039811004
13091,2022-09-12 17:59:07,crosschain-bridge,Polygon,116388.26512,CrossChain Bridge,Cross Chain,CrossChain Bridge,412.4458535262133,-2848.964225528259,1,0.35437065162967113,-1,2848.964225528259
13374,2022-09-12 17:59:07,nested,Avalanche,64034.70364,Nested,Indexes,Nested,1.9426296306706412,-2863.541624966926,1,0.0030337137836883117,-1,2863.541624966926
12763,2022-09-12 17:59:02,polly-finance,Polygon,162481.1279,Polly Finance,Indexes,Polly Finance,6.19037234170041,-2897.913631809097,1,0.0038099023694064416,-1,2897.913631809097
13541,2022-09-12 17:59:07,router-protocol,Optimism,21822.740619999997,Router Protocol,Cross Chain,Router Protocol,-1005.9504448425986,-2958.9204003845216,1,-4.609643043278762,-1,2958.9204003845216
12495,2022-09-12 17:59:02,bscswap,Binance,2327110.43378,BSCSwap,Dexes,BSCSwap,105.12585777144741,-3050.8784781483378,1,0.004517441727107385,-1,3050.8784781483378
13096,2022-09-12 17:59:07,crystl-finance,Polygon,57368.849,Crystl Finance,Yield,Crystl Finance,106.47182165518879,-3119.281211700083,1,0.18559169917316765,-1,3119.281211700083
13779,2022-09-12 18:15:25,bamboodefi,Binance,90521.2916,BambooDeFi,Yield,BambooDeFi,-1716.3365633640137,-3149.7710416666177,1,-1.8960584112611292,-1,3149.7710416666177
13459,2022-09-12 17:59:07,pinksale,Polygon,223231.80468,PinkSale,Launchpad,PinkSale,1564.6624669917614,-3176.9348183620787,1,0.700913774018306,-1,3176.9348183620787
12953,2022-09-12 17:59:07,animal-farm,Binance,414678.65171999997,Animal Farm,Farm,Animal Farm,10.248296630072204,-3289.3176031348003,1,0.002471382741205611,-1,3289.3176031348003
13255,2022-09-12 17:59:07,insurace,Polygon,4811017.30399,InsurAce,Insurance,InsurAce,-136.755169263819,-3412.8672489030323,1,-0.002842541621091273,-1,3412.8672489030323
13446,2022-09-12 17:59:07,phoenix-finance,Polygon,133047.02724,Phoenix Finance,Options,Phoenix Finance,-2485.7349000000177,-3499.446266907442,1,-1.8683129954614217,-1,3499.446266907442
13357,2022-09-12 17:59:07,mover,Ethereum,1044672.56706,Mover,Yield,Mover,-858.9366702243439,-3537.1470390296427,1,-0.0822206591144277,-1,3537.1470390296427
12891,2022-09-12 17:59:02,warp-protocol,Ethereum,143810.10883,Warp Protocol,Lending,Warp Protocol,-4.061155273969856,-3694.642593002695,1,-0.0028239706561731387,-1,3694.642593002695
12562,2022-09-12 17:59:02,domination-finance,Ethereum,52344.86674,Domination Finance,Synthetics,Domination Finance,0.0,-3785.5905300000013,1,0.0,-1,3785.5905300000013
12404,2022-09-12 13:59:36,justmoney,Binance,120749.39504,JustMoney,Dexes,JustMoney,-508.1404851244516,-3808.394070842504,1,-0.42082238586464354,-1,3808.394070842504
12854,2022-09-12 17:59:02,tempus-finance,Ethereum,1833998.39811,Tempus Finance,Yield,Tempus Finance,-0.46328569998791946,-3829.166686398826,1,-2.5260965356641083e-05,-1,3829.166686398826
12753,2022-09-12 17:59:02,penguin-finance,Avalanche,672072.47277,Penguin Finance,Yield,Penguin Finance,-286.93281737024745,-3884.150018993755,1,-0.04269373155362711,-1,3884.150018993755
13036,2022-09-12 17:59:07,bunnypark,Binance,220601.76867,BunnyPark,Dexes,BunnyPark,14.737951228549036,-3952.3212150133413,1,0.006680794681476765,-1,3952.3212150133413
13028,2022-09-12 17:59:07,bridge-mutual,Binance,16000.322129999999,Bridge Mutual,Insurance,Bridge Mutual,0.0,-4068.347107663923,1,0.0,-1,4068.347107663923
13524,2022-09-12 17:59:07,revault,Binance,1410154.80222,Revault,Yield,Revault,2.4963288409042867,-4109.894666691872,1,0.00017702516326394295,-1,4109.894666691872
12539,2022-09-12 17:59:02,cvi-finance,Polygon,1136754.0125999998,CVI Finance,Synthetics,CVI Finance,561.6445327528279,-4188.570712821797,1,0.04940774578558351,-1,4188.570712821797
13083,2022-09-12 17:59:07,cream-finance,Arbitrum,84965.53462,CREAM Finance,Lending,CREAM Finance,1517.9876200185308,-4251.481999862805,1,1.786592206837256,-1,4251.481999862805
12966,2022-09-12 17:59:07,apy-finance,Ethereum,1252390.04324,APY Finance,Yield,APY Finance,-809.0858375181502,-4308.839148471128,1,-0.06460334317454344,-1,4308.839148471128
12512,2022-09-12 17:59:02,complus-network,Avalanche,90968.05444,Complus Network,Dexes,Complus Network,-1110.4240854916916,-4371.550486993137,1,-1.2206747658037431,-1,4371.550486993137
13285,2022-09-12 17:59:07,kokomoswap,Binance,23951.84508,KokomoSwap,Dexes,KokomoSwap,76.01795903072392,-4624.470627430803,1,0.3173783012407657,-1,4624.470627430803
13111,2022-09-12 17:59:07,debridge,Polygon,41335.61632,deBridge,Bridge,deBridge,-1190.231007879145,-4827.3045450704385,1,-2.8794321068421045,-1,4827.3045450704385
13368,2022-09-12 17:59:07,naos-finance,Binance,80020.8448,NAOS Finance,RWA,NAOS Finance,2.5003478498778837,-4831.068849905628,1,0.0031246206611878755,-1,4831.068849905628
12484,2022-09-12 17:59:02,behodler,Ethereum,74822.48099,Behodler,Dexes,Behodler,163.26122000000032,-5014.923757252444,1,0.21819808410498998,-1,5014.923757252444
13261,2022-09-12 17:59:07,izumi-finance,Arbitrum,74417.90668,iZUMi Finance,Yield,iZUMi Finance,4.852817119146721,-5100.824886068603,1,0.006521034164551322,-1,5100.824886068603
12582,2022-09-12 17:59:02,ethernity-chain,Ethereum,3733135.67757,Ethernity Chain,Yield,Ethernity Chain,-2283.228372471878,-5136.329085284604,1,-0.06116114091942391,-1,5136.329085284604
13241,2022-09-12 17:59:07,hurricaneswap,Avalanche,260495.76826,HurricaneSwap,Dexes,HurricaneSwap,883.0647698064532,-5160.869880366363,1,0.3389939021677577,-1,5160.869880366363
13370,2022-09-12 17:59:07,narwhalswap,Binance,347544.54475,Narwhalswap,Dexes,Narwhalswap,41.7606367704623,-5173.179959636722,1,0.012015909155041426,-1,5173.179959636722
12872,2022-09-12 17:59:02,union-protocol,Arbitrum,162317.13483,Union Protocol,Lending,Union Protocol,2.036484450008361,-5209.154221219273,1,0.001254633068863147,-1,5209.154221219273
13768,2022-09-12 17:59:07,yieldwolf,Avalanche,239583.74872,YieldWolf,Yield,YieldWolf,201.38754860437433,-5230.608541672006,1,0.08405726585392678,-1,5230.608541672006
13554,2022-09-12 17:59:07,sheepdex,Binance,232307.625,SheepDex,Dexes,SheepDex,0.0,-5275.03284857504,1,0.0,-1,5275.03284857504
12493,2022-09-12 17:59:02,bright-union,Ethereum,123332.26463,Bright Union,Insurance,Bright Union,-202.27348140085255,-5294.607404103712,1,-0.16400694660693876,-1,5294.607404103712
12664,2022-09-12 17:59:02,leonicornswap,Binance,359716.28835,LeonicornSwap,Dexes,LeonicornSwap,-7179.07287524588,-5424.196592216364,1,-1.9957597439292825,-1,5424.196592216364
13641,2022-09-12 17:59:07,the-granary,Avalanche,99922.91623,The Granary,Lending,The Granary,-42.18000042169538,-5479.84717579546,1,-0.04221253943850732,-1,5479.84717579546
13238,2022-09-12 17:59:07,honeyswap,Polygon,112133.77111,Honeyswap,Dexes,Honeyswap,823.5960279350376,-5530.0323019989755,1,0.734476348902164,-1,5530.0323019989755
12852,2022-09-12 17:59:02,teddy-cash,Avalanche,163039.06968,Teddy Cash,CDP,Teddy Cash,-7734.322448815169,-5564.7729233376795,1,-4.743846038863861,-1,5564.7729233376795
13662,2022-09-12 17:59:07,topshelf,Binance,215265.81963,TopShelf,CDP,TopShelf,0.0,-5651.200028575905,1,0.0,-1,5651.200028575905
13151,2022-09-12 17:59:07,elk,Ethereum,135088.38739000002,Elk,Dexes,Elk,1165.5630474460868,-5662.941724283525,1,0.8628151316079505,-1,5662.941724283525
11015,2022-09-11 03:59:36,beluga,Polygon,38872.96807,Beluga,Yield,Beluga,-81.13001673992616,-6015.06313790919,1,-0.20870548550301668,-1,6015.06313790919
13042,2022-09-12 17:59:07,capitaldex,Ethereum,40403.38535,CapitalDEX,Dexes,CapitalDEX,315.17389706128586,-6024.111311136615,1,0.7800680421480718,-1,6024.111311136615
13247,2022-09-12 17:59:07,idle-finance,Polygon,133121.24365000002,Idle Finance,Yield Aggregator,Idle Finance,71.07671863554326,-6048.225636736704,1,0.05339246891534223,-1,6048.225636736704
12553,2022-09-12 17:59:02,deltatheta,Polygon,34905.45856,DeltaTheta,Options,DeltaTheta,0.0,-6048.230952066274,1,0.0,-1,6048.230952066274
12559,2022-09-12 17:59:02,diamond-protocol,Ethereum,3007.41696,Diamond Protocol,Yield,Diamond Protocol,0.0,-6106.607734224949,1,0.0,-1,6106.607734224949
12400,2022-09-12 13:59:06,team-finance,Avalanche,1739739.55817,Team Finance,Launchpad,Team Finance,-2806.176979184873,-6306.945981736966,1,-0.16129868209334958,-1,6306.945981736966
13095,2022-09-12 17:59:07,crystl-finance,Binance,54409.21602,Crystl Finance,Yield,Crystl Finance,-2588.1730771446855,-6331.389327195438,1,-4.756865227011013,-1,6331.389327195438
12742,2022-09-12 17:59:02,padswap,Binance,282421.31117,PadSwap,Dexes,PadSwap,-2912.709535983993,-6347.544557925237,1,-1.031334896052063,-1,6347.544557925237
13054,2022-09-12 17:59:07,chainport,Binance,32523.0,ChainPort,Bridge,ChainPort,-1037.0,-6365.944688091453,1,-3.188512744826738,-1,6365.944688091453
13023,2022-09-12 17:59:07,boringdao,Binance,394454.74737,BoringDAO,Cross Chain,BoringDAO,-2634.236923820352,-6405.183683605288,1,-0.6678172696320545,-1,6405.183683605288
13244,2022-09-12 17:59:07,ichi-farm,Polygon,212017.61442,ICHI Farm,CDP,ICHI Farm,-1308.313900054628,-6600.75938661359,1,-0.6170779270551081,-1,6600.75938661359
13170,2022-09-12 17:59:07,float,Avalanche,45175.87809,Float,Derivatives,Float,0.9378369000694164,-6684.6162533375145,1,0.0020759682815706315,-1,6684.6162533375145
12447,2022-09-12 17:59:02,aladdin-dao,Ethereum,746560.07276,Aladdin DAO,Yield Aggregator,Aladdin DAO,25.52176170744133,-6695.479876626313,1,0.0034185811214211457,-1,6695.479876626313
12940,2022-09-12 17:59:07,allbridge,Binance,2351264.63557,Allbridge,Bridge,Allbridge,-15457.853684726986,-6908.423676393901,1,-0.6574272181395545,-1,6908.423676393901
13039,2022-09-12 17:59:07,cafeswap,Binance,301506.43071,CafeSwap,Dexes,CafeSwap,-491.0341460151539,-7361.554459746218,1,-0.16286025636628915,-1,7361.554459746218
