,date,token,token_value,usd_value,protocol,chain,last_token_value
4156,2022-08-25 00:00:00,SLINK,,,uniswap,Optimism,
14920,2022-08-25 00:00:00,THALES,,,uniswap,Optimism,
3688,2022-08-25 00:00:00,SUSD,,,uniswap,Optimism,
3220,2022-08-25 00:00:00,WBTC,,,uniswap,Optimism,
14452,2022-08-25 00:00:00,HND,,,uniswap,Optimism,
17260,2022-08-25 00:00:00,AAVE,,,uniswap,Optimism,
5559,2022-08-24 00:00:00,USDC,,,uniswap,Optimism,
6027,2022-08-24 00:00:00,RAI,,,uniswap,Optimism,
6963,2022-08-24 00:00:00,RGT,,,uniswap,Optimism,
3219,2022-08-24 00:00:00,WBTC,,,uniswap,Optimism,
14451,2022-08-24 00:00:00,HND,,,uniswap,Optimism,
13047,2022-08-24 00:00:00,DHT,,,uniswap,Optimism,
1347,2022-08-24 00:00:00,0XBTC,,,uniswap,Optimism,
1815,2022-08-24 00:00:00,WETH,,,uniswap,Optimism,
3687,2022-08-24 00:00:00,SUSD,,,uniswap,Optimism,
12579,2022-08-24 00:00:00,SPANK,,,uniswap,Optimism,
7899,2022-08-24 00:00:00,PAPER,,,uniswap,Optimism,
15855,2022-08-24 00:00:00,OP,,,uniswap,Optimism,
879,2022-08-24 00:00:00,SETH,,,uniswap,Optimism,
13515,2022-08-24 00:00:00,EST,,,uniswap,Optimism,
11643,2022-08-24 00:00:00,MKR,,,uniswap,Optimism,
5091,2022-08-24 00:00:00,LINK,,,uniswap,Optimism,
6495,2022-08-24 00:00:00,SNX,,,uniswap,Optimism,
7431,2022-08-24 00:00:00,RETH,,,uniswap,Optimism,
12111,2022-08-24 00:00:00,PERP,,,uniswap,Optimism,
16791,2022-08-24 00:00:00,WSTETH,,,uniswap,Optimism,
15387,2022-08-24 00:00:00,EQZ,,,uniswap,Optimism,
16323,2022-08-24 00:00:00,CRV,,,uniswap,Optimism,
13983,2022-08-24 00:00:00,XCHF,,,uniswap,Optimism,
411,2022-08-24 00:00:00,USDT,53355869.48816,53263403.76634,uniswap,Optimism,50465924.37308
10707,2022-08-24 00:00:00,WPC,,,uniswap,Optimism,
10239,2022-08-24 00:00:00,DCN,,,uniswap,Optimism,
4623,2022-08-24 00:00:00,SBTC,,,uniswap,Optimism,
4155,2022-08-24 00:00:00,SLINK,,,uniswap,Optimism,
17727,2022-08-24 00:00:00,BOB,,,uniswap,Optimism,
8367,2022-08-24 00:00:00,ENS,,,uniswap,Optimism,
14919,2022-08-24 00:00:00,THALES,,,uniswap,Optimism,
17259,2022-08-24 00:00:00,AAVE,,,uniswap,Optimism,
2751,2022-08-24 00:00:00,UNI,,,uniswap,Optimism,
18663,2022-08-24 00:00:00,LUSD,,,uniswap,Optimism,
9303,2022-08-24 00:00:00,SARCO,,,uniswap,Optimism,
2283,2022-08-24 00:00:00,DAI,,,uniswap,Optimism,
18195,2022-08-24 00:00:00,AELIN,,,uniswap,Optimism,
11175,2022-08-24 00:00:00,KROM,,,uniswap,Optimism,
9771,2022-08-24 00:00:00,LYRA,,,uniswap,Optimism,
8835,2022-08-24 00:00:00,BITANT,,,uniswap,Optimism,
15854,2022-08-23 00:00:00,OP,,,uniswap,Optimism,
12110,2022-08-23 00:00:00,PERP,,,uniswap,Optimism,
1346,2022-08-23 00:00:00,0XBTC,,,uniswap,Optimism,
5090,2022-08-23 00:00:00,LINK,,,uniswap,Optimism,
6962,2022-08-23 00:00:00,RGT,,,uniswap,Optimism,
14450,2022-08-23 00:00:00,HND,,,uniswap,Optimism,
3218,2022-08-23 00:00:00,WBTC,,,uniswap,Optimism,
15386,2022-08-23 00:00:00,EQZ,,,uniswap,Optimism,
7430,2022-08-23 00:00:00,RETH,,,uniswap,Optimism,
11174,2022-08-23 00:00:00,KROM,,,uniswap,Optimism,
5558,2022-08-23 00:00:00,USDC,,,uniswap,Optimism,
16790,2022-08-23 00:00:00,WSTETH,,,uniswap,Optimism,
8834,2022-08-23 00:00:00,BITANT,,,uniswap,Optimism,
17258,2022-08-23 00:00:00,AAVE,,,uniswap,Optimism,
4154,2022-08-23 00:00:00,SLINK,,,uniswap,Optimism,
14918,2022-08-23 00:00:00,THALES,,,uniswap,Optimism,
13982,2022-08-23 00:00:00,XCHF,,,uniswap,Optimism,
18194,2022-08-23 00:00:00,AELIN,,,uniswap,Optimism,
9770,2022-08-23 00:00:00,LYRA,,,uniswap,Optimism,
3686,2022-08-23 00:00:00,SUSD,,,uniswap,Optimism,
10238,2022-08-23 00:00:00,DCN,,,uniswap,Optimism,
2282,2022-08-23 00:00:00,DAI,,,uniswap,Optimism,
7898,2022-08-23 00:00:00,PAPER,,,uniswap,Optimism,
4622,2022-08-23 00:00:00,SBTC,,,uniswap,Optimism,
11642,2022-08-23 00:00:00,MKR,,,uniswap,Optimism,
6026,2022-08-23 00:00:00,RAI,,,uniswap,Optimism,
10706,2022-08-23 00:00:00,WPC,,,uniswap,Optimism,
12578,2022-08-23 00:00:00,SPANK,,,uniswap,Optimism,
1814,2022-08-23 00:00:00,WETH,,,uniswap,Optimism,
9302,2022-08-23 00:00:00,SARCO,,,uniswap,Optimism,
16322,2022-08-23 00:00:00,CRV,,,uniswap,Optimism,
18662,2022-08-23 00:00:00,LUSD,,,uniswap,Optimism,
878,2022-08-23 00:00:00,SETH,,,uniswap,Optimism,
2750,2022-08-23 00:00:00,UNI,,,uniswap,Optimism,
8366,2022-08-23 00:00:00,ENS,,,uniswap,Optimism,
13514,2022-08-23 00:00:00,EST,,,uniswap,Optimism,
6494,2022-08-23 00:00:00,SNX,,,uniswap,Optimism,
410,2022-08-23 00:00:00,USDT,50465924.37308,50516390.29745,uniswap,Optimism,49538654.25912
13046,2022-08-23 00:00:00,DHT,,,uniswap,Optimism,
17726,2022-08-23 00:00:00,BOB,,,uniswap,Optimism,
5557,2022-08-22 00:00:00,USDC,,,uniswap,Optimism,
13513,2022-08-22 00:00:00,EST,,,uniswap,Optimism,
12109,2022-08-22 00:00:00,PERP,,,uniswap,Optimism,
3685,2022-08-22 00:00:00,SUSD,,,uniswap,Optimism,
4621,2022-08-22 00:00:00,SBTC,,,uniswap,Optimism,
10237,2022-08-22 00:00:00,DCN,,,uniswap,Optimism,
409,2022-08-22 00:00:00,USDT,49538654.25912,49687270.2219,uniswap,Optimism,47972540.75765
10705,2022-08-22 00:00:00,WPC,,,uniswap,Optimism,
1345,2022-08-22 00:00:00,0XBTC,,,uniswap,Optimism,
12577,2022-08-22 00:00:00,SPANK,,,uniswap,Optimism,
16321,2022-08-22 00:00:00,CRV,,,uniswap,Optimism,
1813,2022-08-22 00:00:00,WETH,,,uniswap,Optimism,
14449,2022-08-22 00:00:00,HND,,,uniswap,Optimism,
11173,2022-08-22 00:00:00,KROM,,,uniswap,Optimism,
13045,2022-08-22 00:00:00,DHT,,,uniswap,Optimism,
18193,2022-08-22 00:00:00,AELIN,,,uniswap,Optimism,
6961,2022-08-22 00:00:00,RGT,,,uniswap,Optimism,
2281,2022-08-22 00:00:00,DAI,,,uniswap,Optimism,
877,2022-08-22 00:00:00,SETH,,,uniswap,Optimism,
3217,2022-08-22 00:00:00,WBTC,,,uniswap,Optimism,
17725,2022-08-22 00:00:00,BOB,,,uniswap,Optimism,
8365,2022-08-22 00:00:00,ENS,,,uniswap,Optimism,
14917,2022-08-22 00:00:00,THALES,,,uniswap,Optimism,
15853,2022-08-22 00:00:00,OP,,,uniswap,Optimism,
7429,2022-08-22 00:00:00,RETH,,,uniswap,Optimism,
7897,2022-08-22 00:00:00,PAPER,,,uniswap,Optimism,
4153,2022-08-22 00:00:00,SLINK,,,uniswap,Optimism,
17257,2022-08-22 00:00:00,AAVE,,,uniswap,Optimism,
9301,2022-08-22 00:00:00,SARCO,,,uniswap,Optimism,
9769,2022-08-22 00:00:00,LYRA,,,uniswap,Optimism,
16789,2022-08-22 00:00:00,WSTETH,,,uniswap,Optimism,
15385,2022-08-22 00:00:00,EQZ,,,uniswap,Optimism,
8833,2022-08-22 00:00:00,BITANT,,,uniswap,Optimism,
18661,2022-08-22 00:00:00,LUSD,,,uniswap,Optimism,
6025,2022-08-22 00:00:00,RAI,,,uniswap,Optimism,
5089,2022-08-22 00:00:00,LINK,,,uniswap,Optimism,
2749,2022-08-22 00:00:00,UNI,,,uniswap,Optimism,
6493,2022-08-22 00:00:00,SNX,,,uniswap,Optimism,
11641,2022-08-22 00:00:00,MKR,,,uniswap,Optimism,
13981,2022-08-22 00:00:00,XCHF,,,uniswap,Optimism,
2280,2022-08-21 00:00:00,DAI,,,uniswap,Optimism,
6492,2022-08-21 00:00:00,SNX,,,uniswap,Optimism,
408,2022-08-21 00:00:00,USDT,47972540.75765,48020513.2984,uniswap,Optimism,47619178.47725
17256,2022-08-21 00:00:00,AAVE,,,uniswap,Optimism,
16320,2022-08-21 00:00:00,CRV,,,uniswap,Optimism,
13044,2022-08-21 00:00:00,DHT,,,uniswap,Optimism,
3216,2022-08-21 00:00:00,WBTC,,,uniswap,Optimism,
17724,2022-08-21 00:00:00,BOB,,,uniswap,Optimism,
10236,2022-08-21 00:00:00,DCN,,,uniswap,Optimism,
5088,2022-08-21 00:00:00,LINK,,,uniswap,Optimism,
7896,2022-08-21 00:00:00,PAPER,,,uniswap,Optimism,
5556,2022-08-21 00:00:00,USDC,,,uniswap,Optimism,
18660,2022-08-21 00:00:00,LUSD,,,uniswap,Optimism,
8364,2022-08-21 00:00:00,ENS,,,uniswap,Optimism,
876,2022-08-21 00:00:00,SETH,,,uniswap,Optimism,
1344,2022-08-21 00:00:00,0XBTC,,,uniswap,Optimism,
13980,2022-08-21 00:00:00,XCHF,,,uniswap,Optimism,
15384,2022-08-21 00:00:00,EQZ,,,uniswap,Optimism,
14916,2022-08-21 00:00:00,THALES,,,uniswap,Optimism,
9300,2022-08-21 00:00:00,SARCO,,,uniswap,Optimism,
12576,2022-08-21 00:00:00,SPANK,,,uniswap,Optimism,
3684,2022-08-21 00:00:00,SUSD,,,uniswap,Optimism,
4152,2022-08-21 00:00:00,SLINK,,,uniswap,Optimism,
7428,2022-08-21 00:00:00,RETH,,,uniswap,Optimism,
6960,2022-08-21 00:00:00,RGT,,,uniswap,Optimism,
13512,2022-08-21 00:00:00,EST,,,uniswap,Optimism,
11640,2022-08-21 00:00:00,MKR,,,uniswap,Optimism,
4620,2022-08-21 00:00:00,SBTC,,,uniswap,Optimism,
14448,2022-08-21 00:00:00,HND,,,uniswap,Optimism,
10704,2022-08-21 00:00:00,WPC,,,uniswap,Optimism,
12108,2022-08-21 00:00:00,PERP,,,uniswap,Optimism,
6024,2022-08-21 00:00:00,RAI,,,uniswap,Optimism,
15852,2022-08-21 00:00:00,OP,,,uniswap,Optimism,
2748,2022-08-21 00:00:00,UNI,,,uniswap,Optimism,
18192,2022-08-21 00:00:00,AELIN,,,uniswap,Optimism,
8832,2022-08-21 00:00:00,BITANT,,,uniswap,Optimism,
1812,2022-08-21 00:00:00,WETH,,,uniswap,Optimism,
16788,2022-08-21 00:00:00,WSTETH,,,uniswap,Optimism,
11172,2022-08-21 00:00:00,KROM,,,uniswap,Optimism,
9768,2022-08-21 00:00:00,LYRA,,,uniswap,Optimism,
8363,2022-08-20 00:00:00,ENS,,,uniswap,Optimism,
7427,2022-08-20 00:00:00,RETH,,,uniswap,Optimism,
16319,2022-08-20 00:00:00,CRV,,,uniswap,Optimism,
1811,2022-08-20 00:00:00,WETH,,,uniswap,Optimism,
13043,2022-08-20 00:00:00,DHT,,,uniswap,Optimism,
17723,2022-08-20 00:00:00,BOB,,,uniswap,Optimism,
7895,2022-08-20 00:00:00,PAPER,,,uniswap,Optimism,
9299,2022-08-20 00:00:00,SARCO,,,uniswap,Optimism,
12575,2022-08-20 00:00:00,SPANK,,,uniswap,Optimism,
10703,2022-08-20 00:00:00,WPC,,,uniswap,Optimism,
4619,2022-08-20 00:00:00,SBTC,,,uniswap,Optimism,
5087,2022-08-20 00:00:00,LINK,,,uniswap,Optimism,
11639,2022-08-20 00:00:00,MKR,,,uniswap,Optimism,
875,2022-08-20 00:00:00,SETH,,,uniswap,Optimism,
6023,2022-08-20 00:00:00,RAI,,,uniswap,Optimism,
6491,2022-08-20 00:00:00,SNX,,,uniswap,Optimism,
4151,2022-08-20 00:00:00,SLINK,,,uniswap,Optimism,
2747,2022-08-20 00:00:00,UNI,,,uniswap,Optimism,
5555,2022-08-20 00:00:00,USDC,,,uniswap,Optimism,
6959,2022-08-20 00:00:00,RGT,,,uniswap,Optimism,
13511,2022-08-20 00:00:00,EST,,,uniswap,Optimism,
14447,2022-08-20 00:00:00,HND,,,uniswap,Optimism,
12107,2022-08-20 00:00:00,PERP,,,uniswap,Optimism,
15851,2022-08-20 00:00:00,OP,,,uniswap,Optimism,
8831,2022-08-20 00:00:00,BITANT,,,uniswap,Optimism,
16787,2022-08-20 00:00:00,WSTETH,,,uniswap,Optimism,
11171,2022-08-20 00:00:00,KROM,,,uniswap,Optimism,
9767,2022-08-20 00:00:00,LYRA,,,uniswap,Optimism,
18191,2022-08-20 00:00:00,AELIN,,,uniswap,Optimism,
407,2022-08-20 00:00:00,USDT,47619178.47725,47714416.83421,uniswap,Optimism,50175507.30516
14915,2022-08-20 00:00:00,THALES,,,uniswap,Optimism,
17255,2022-08-20 00:00:00,AAVE,,,uniswap,Optimism,
3215,2022-08-20 00:00:00,WBTC,,,uniswap,Optimism,
2279,2022-08-20 00:00:00,DAI,,,uniswap,Optimism,
3683,2022-08-20 00:00:00,SUSD,,,uniswap,Optimism,
15383,2022-08-20 00:00:00,EQZ,,,uniswap,Optimism,
1343,2022-08-20 00:00:00,0XBTC,,,uniswap,Optimism,
13979,2022-08-20 00:00:00,XCHF,,,uniswap,Optimism,
10235,2022-08-20 00:00:00,DCN,,,uniswap,Optimism,
18659,2022-08-20 00:00:00,LUSD,,,uniswap,Optimism,
6022,2022-08-19 00:00:00,RAI,,,uniswap,Optimism,
14446,2022-08-19 00:00:00,HND,,,uniswap,Optimism,
6958,2022-08-19 00:00:00,RGT,,,uniswap,Optimism,
15850,2022-08-19 00:00:00,OP,,,uniswap,Optimism,
2746,2022-08-19 00:00:00,UNI,,,uniswap,Optimism,
13510,2022-08-19 00:00:00,EST,,,uniswap,Optimism,
13042,2022-08-19 00:00:00,DHT,,,uniswap,Optimism,
16318,2022-08-19 00:00:00,CRV,,,uniswap,Optimism,
7426,2022-08-19 00:00:00,RETH,,,uniswap,Optimism,
406,2022-08-19 00:00:00,USDT,50175507.30516,50225682.81246,uniswap,Optimism,52010612.56506
4150,2022-08-19 00:00:00,SLINK,,,uniswap,Optimism,
18658,2022-08-19 00:00:00,LUSD,,,uniswap,Optimism,
5554,2022-08-19 00:00:00,USDC,,,uniswap,Optimism,
8830,2022-08-19 00:00:00,BITANT,,,uniswap,Optimism,
4618,2022-08-19 00:00:00,SBTC,,,uniswap,Optimism,
9298,2022-08-19 00:00:00,SARCO,,,uniswap,Optimism,
6490,2022-08-19 00:00:00,SNX,,,uniswap,Optimism,
1810,2022-08-19 00:00:00,WETH,,,uniswap,Optimism,
874,2022-08-19 00:00:00,SETH,,,uniswap,Optimism,
10234,2022-08-19 00:00:00,DCN,,,uniswap,Optimism,
9766,2022-08-19 00:00:00,LYRA,,,uniswap,Optimism,
13978,2022-08-19 00:00:00,XCHF,,,uniswap,Optimism,
14914,2022-08-19 00:00:00,THALES,,,uniswap,Optimism,
15382,2022-08-19 00:00:00,EQZ,,,uniswap,Optimism,
8362,2022-08-19 00:00:00,ENS,,,uniswap,Optimism,
18190,2022-08-19 00:00:00,AELIN,,,uniswap,Optimism,
11638,2022-08-19 00:00:00,MKR,,,uniswap,Optimism,
1342,2022-08-19 00:00:00,0XBTC,,,uniswap,Optimism,
7894,2022-08-19 00:00:00,PAPER,,,uniswap,Optimism,
2278,2022-08-19 00:00:00,DAI,,,uniswap,Optimism,
17254,2022-08-19 00:00:00,AAVE,,,uniswap,Optimism,
10702,2022-08-19 00:00:00,WPC,,,uniswap,Optimism,
5086,2022-08-19 00:00:00,LINK,,,uniswap,Optimism,
12574,2022-08-19 00:00:00,SPANK,,,uniswap,Optimism,
3214,2022-08-19 00:00:00,WBTC,,,uniswap,Optimism,
17722,2022-08-19 00:00:00,BOB,,,uniswap,Optimism,
11170,2022-08-19 00:00:00,KROM,,,uniswap,Optimism,
16786,2022-08-19 00:00:00,WSTETH,,,uniswap,Optimism,
12106,2022-08-19 00:00:00,PERP,,,uniswap,Optimism,
3682,2022-08-19 00:00:00,SUSD,,,uniswap,Optimism,
13977,2022-08-18 00:00:00,XCHF,,,uniswap,Optimism,
13509,2022-08-18 00:00:00,EST,,,uniswap,Optimism,
15381,2022-08-18 00:00:00,EQZ,,,uniswap,Optimism,
405,2022-08-18 00:00:00,USDT,52010612.56506,52062623.17763,uniswap,Optimism,53243959.30262
4149,2022-08-18 00:00:00,SLINK,,,uniswap,Optimism,
873,2022-08-18 00:00:00,SETH,,,uniswap,Optimism,
5553,2022-08-18 00:00:00,USDC,,,uniswap,Optimism,
17253,2022-08-18 00:00:00,AAVE,,,uniswap,Optimism,
8361,2022-08-18 00:00:00,ENS,,,uniswap,Optimism,
12105,2022-08-18 00:00:00,PERP,,,uniswap,Optimism,
8829,2022-08-18 00:00:00,BITANT,,,uniswap,Optimism,
3681,2022-08-18 00:00:00,SUSD,,,uniswap,Optimism,
14913,2022-08-18 00:00:00,THALES,,,uniswap,Optimism,
6021,2022-08-18 00:00:00,RAI,,,uniswap,Optimism,
6957,2022-08-18 00:00:00,RGT,,,uniswap,Optimism,
17721,2022-08-18 00:00:00,BOB,,,uniswap,Optimism,
9765,2022-08-18 00:00:00,LYRA,,,uniswap,Optimism,
13041,2022-08-18 00:00:00,DHT,,,uniswap,Optimism,
16785,2022-08-18 00:00:00,WSTETH,,,uniswap,Optimism,
1809,2022-08-18 00:00:00,WETH,,,uniswap,Optimism,
14445,2022-08-18 00:00:00,HND,,,uniswap,Optimism,
16317,2022-08-18 00:00:00,CRV,,,uniswap,Optimism,
18189,2022-08-18 00:00:00,AELIN,,,uniswap,Optimism,
5085,2022-08-18 00:00:00,LINK,,,uniswap,Optimism,
10233,2022-08-18 00:00:00,DCN,,,uniswap,Optimism,
3213,2022-08-18 00:00:00,WBTC,,,uniswap,Optimism,
18657,2022-08-18 00:00:00,LUSD,,,uniswap,Optimism,
2277,2022-08-18 00:00:00,DAI,,,uniswap,Optimism,
6489,2022-08-18 00:00:00,SNX,,,uniswap,Optimism,
7893,2022-08-18 00:00:00,PAPER,,,uniswap,Optimism,
2745,2022-08-18 00:00:00,UNI,,,uniswap,Optimism,
1341,2022-08-18 00:00:00,0XBTC,,,uniswap,Optimism,
10701,2022-08-18 00:00:00,WPC,,,uniswap,Optimism,
11169,2022-08-18 00:00:00,KROM,,,uniswap,Optimism,
7425,2022-08-18 00:00:00,RETH,,,uniswap,Optimism,
12573,2022-08-18 00:00:00,SPANK,,,uniswap,Optimism,
4617,2022-08-18 00:00:00,SBTC,,,uniswap,Optimism,
11637,2022-08-18 00:00:00,MKR,,,uniswap,Optimism,
15849,2022-08-18 00:00:00,OP,,,uniswap,Optimism,
9297,2022-08-18 00:00:00,SARCO,,,uniswap,Optimism,
17720,2022-08-17 00:00:00,BOB,,,uniswap,Optimism,
11168,2022-08-17 00:00:00,KROM,,,uniswap,Optimism,
6956,2022-08-17 00:00:00,RGT,,,uniswap,Optimism,
13040,2022-08-17 00:00:00,DHT,,,uniswap,Optimism,
3212,2022-08-17 00:00:00,WBTC,,,uniswap,Optimism,
14444,2022-08-17 00:00:00,HND,,,uniswap,Optimism,
10232,2022-08-17 00:00:00,DCN,,,uniswap,Optimism,
3680,2022-08-17 00:00:00,SUSD,,,uniswap,Optimism,
18188,2022-08-17 00:00:00,AELIN,,,uniswap,Optimism,
404,2022-08-17 00:00:00,USDT,53243959.30262,53297203.26192,uniswap,Optimism,52868207.71766
4148,2022-08-17 00:00:00,SLINK,,,uniswap,Optimism,
8828,2022-08-17 00:00:00,BITANT,,,uniswap,Optimism,
13508,2022-08-17 00:00:00,EST,,,uniswap,Optimism,
12104,2022-08-17 00:00:00,PERP,,,uniswap,Optimism,
15848,2022-08-17 00:00:00,OP,,,uniswap,Optimism,
7892,2022-08-17 00:00:00,PAPER,,,uniswap,Optimism,
10700,2022-08-17 00:00:00,WPC,,,uniswap,Optimism,
1808,2022-08-17 00:00:00,WETH,,,uniswap,Optimism,
6488,2022-08-17 00:00:00,SNX,,,uniswap,Optimism,
13976,2022-08-17 00:00:00,XCHF,,,uniswap,Optimism,
18656,2022-08-17 00:00:00,LUSD,,,uniswap,Optimism,
5084,2022-08-17 00:00:00,LINK,,,uniswap,Optimism,
9296,2022-08-17 00:00:00,SARCO,,,uniswap,Optimism,
15380,2022-08-17 00:00:00,EQZ,,,uniswap,Optimism,
2744,2022-08-17 00:00:00,UNI,,,uniswap,Optimism,
872,2022-08-17 00:00:00,SETH,,,uniswap,Optimism,
17252,2022-08-17 00:00:00,AAVE,,,uniswap,Optimism,
8360,2022-08-17 00:00:00,ENS,,,uniswap,Optimism,
12572,2022-08-17 00:00:00,SPANK,,,uniswap,Optimism,
14912,2022-08-17 00:00:00,THALES,,,uniswap,Optimism,
6020,2022-08-17 00:00:00,RAI,,,uniswap,Optimism,
7424,2022-08-17 00:00:00,RETH,,,uniswap,Optimism,
5552,2022-08-17 00:00:00,USDC,,,uniswap,Optimism,
9764,2022-08-17 00:00:00,LYRA,,,uniswap,Optimism,
11636,2022-08-17 00:00:00,MKR,,,uniswap,Optimism,
2276,2022-08-17 00:00:00,DAI,,,uniswap,Optimism,
1340,2022-08-17 00:00:00,0XBTC,,,uniswap,Optimism,
4616,2022-08-17 00:00:00,SBTC,,,uniswap,Optimism,
16784,2022-08-17 00:00:00,WSTETH,,,uniswap,Optimism,
16316,2022-08-17 00:00:00,CRV,,,uniswap,Optimism,
7891,2022-08-16 00:00:00,PAPER,,,uniswap,Optimism,
14443,2022-08-16 00:00:00,HND,,,uniswap,Optimism,
6487,2022-08-16 00:00:00,SNX,,,uniswap,Optimism,
18187,2022-08-16 00:00:00,AELIN,,,uniswap,Optimism,
5083,2022-08-16 00:00:00,LINK,,,uniswap,Optimism,
3211,2022-08-16 00:00:00,WBTC,,,uniswap,Optimism,
11635,2022-08-16 00:00:00,MKR,,,uniswap,Optimism,
11167,2022-08-16 00:00:00,KROM,,,uniswap,Optimism,
9295,2022-08-16 00:00:00,SARCO,,,uniswap,Optimism,
13507,2022-08-16 00:00:00,EST,,,uniswap,Optimism,
2743,2022-08-16 00:00:00,UNI,,,uniswap,Optimism,
15847,2022-08-16 00:00:00,OP,,,uniswap,Optimism,
18655,2022-08-16 00:00:00,LUSD,,,uniswap,Optimism,
16783,2022-08-16 00:00:00,WSTETH,,,uniswap,Optimism,
3679,2022-08-16 00:00:00,SUSD,,,uniswap,Optimism,
8827,2022-08-16 00:00:00,BITANT,,,uniswap,Optimism,
13975,2022-08-16 00:00:00,XCHF,,,uniswap,Optimism,
4147,2022-08-16 00:00:00,SLINK,,,uniswap,Optimism,
15379,2022-08-16 00:00:00,EQZ,,,uniswap,Optimism,
17251,2022-08-16 00:00:00,AAVE,,,uniswap,Optimism,
14911,2022-08-16 00:00:00,THALES,,,uniswap,Optimism,
6019,2022-08-16 00:00:00,RAI,,,uniswap,Optimism,
2275,2022-08-16 00:00:00,DAI,,,uniswap,Optimism,
6955,2022-08-16 00:00:00,RGT,,,uniswap,Optimism,
9763,2022-08-16 00:00:00,LYRA,,,uniswap,Optimism,
12103,2022-08-16 00:00:00,PERP,,,uniswap,Optimism,
12571,2022-08-16 00:00:00,SPANK,,,uniswap,Optimism,
403,2022-08-16 00:00:00,USDT,52868207.71766,52868207.71766,uniswap,Optimism,53122506.44893
7423,2022-08-16 00:00:00,RETH,,,uniswap,Optimism,
13039,2022-08-16 00:00:00,DHT,,,uniswap,Optimism,
1339,2022-08-16 00:00:00,0XBTC,,,uniswap,Optimism,
871,2022-08-16 00:00:00,SETH,,,uniswap,Optimism,
17719,2022-08-16 00:00:00,BOB,,,uniswap,Optimism,
16315,2022-08-16 00:00:00,CRV,,,uniswap,Optimism,
10699,2022-08-16 00:00:00,WPC,,,uniswap,Optimism,
8359,2022-08-16 00:00:00,ENS,,,uniswap,Optimism,
10231,2022-08-16 00:00:00,DCN,,,uniswap,Optimism,
4615,2022-08-16 00:00:00,SBTC,,,uniswap,Optimism,
1807,2022-08-16 00:00:00,WETH,,,uniswap,Optimism,
5551,2022-08-16 00:00:00,USDC,,,uniswap,Optimism,
6486,2022-08-15 00:00:00,SNX,,,uniswap,Optimism,
14442,2022-08-15 00:00:00,HND,,,uniswap,Optimism,
17718,2022-08-15 00:00:00,BOB,,,uniswap,Optimism,
402,2022-08-15 00:00:00,USDT,53122506.44893,53175628.95538,uniswap,Optimism,54279840.9514
4146,2022-08-15 00:00:00,SLINK,,,uniswap,Optimism,
8826,2022-08-15 00:00:00,BITANT,,,uniswap,Optimism,
12102,2022-08-15 00:00:00,PERP,,,uniswap,Optimism,
6954,2022-08-15 00:00:00,RGT,,,uniswap,Optimism,
16314,2022-08-15 00:00:00,CRV,,,uniswap,Optimism,
13038,2022-08-15 00:00:00,DHT,,,uniswap,Optimism,
11166,2022-08-15 00:00:00,KROM,,,uniswap,Optimism,
16782,2022-08-15 00:00:00,WSTETH,,,uniswap,Optimism,
14910,2022-08-15 00:00:00,THALES,,,uniswap,Optimism,
1806,2022-08-15 00:00:00,WETH,,,uniswap,Optimism,
13974,2022-08-15 00:00:00,XCHF,,,uniswap,Optimism,
18654,2022-08-15 00:00:00,LUSD,,,uniswap,Optimism,
17250,2022-08-15 00:00:00,AAVE,,,uniswap,Optimism,
4614,2022-08-15 00:00:00,SBTC,,,uniswap,Optimism,
12570,2022-08-15 00:00:00,SPANK,,,uniswap,Optimism,
15378,2022-08-15 00:00:00,EQZ,,,uniswap,Optimism,
7890,2022-08-15 00:00:00,PAPER,,,uniswap,Optimism,
8358,2022-08-15 00:00:00,ENS,,,uniswap,Optimism,
6018,2022-08-15 00:00:00,RAI,,,uniswap,Optimism,
9762,2022-08-15 00:00:00,LYRA,,,uniswap,Optimism,
2274,2022-08-15 00:00:00,DAI,,,uniswap,Optimism,
2742,2022-08-15 00:00:00,UNI,,,uniswap,Optimism,
5082,2022-08-15 00:00:00,LINK,,,uniswap,Optimism,
13506,2022-08-15 00:00:00,EST,,,uniswap,Optimism,
3678,2022-08-15 00:00:00,SUSD,,,uniswap,Optimism,
11634,2022-08-15 00:00:00,MKR,,,uniswap,Optimism,
10230,2022-08-15 00:00:00,DCN,,,uniswap,Optimism,
9294,2022-08-15 00:00:00,SARCO,,,uniswap,Optimism,
18186,2022-08-15 00:00:00,AELIN,,,uniswap,Optimism,
5550,2022-08-15 00:00:00,USDC,,,uniswap,Optimism,
10698,2022-08-15 00:00:00,WPC,,,uniswap,Optimism,
15846,2022-08-15 00:00:00,OP,,,uniswap,Optimism,
870,2022-08-15 00:00:00,SETH,,,uniswap,Optimism,
3210,2022-08-15 00:00:00,WBTC,,,uniswap,Optimism,
7422,2022-08-15 00:00:00,RETH,,,uniswap,Optimism,
1338,2022-08-15 00:00:00,0XBTC,,,uniswap,Optimism,
17249,2022-08-14 00:00:00,AAVE,,,uniswap,Optimism,
13973,2022-08-14 00:00:00,XCHF,,,uniswap,Optimism,
16781,2022-08-14 00:00:00,WSTETH,,,uniswap,Optimism,
7889,2022-08-14 00:00:00,PAPER,,,uniswap,Optimism,
1337,2022-08-14 00:00:00,0XBTC,,,uniswap,Optimism,
11633,2022-08-14 00:00:00,MKR,,,uniswap,Optimism,
13505,2022-08-14 00:00:00,EST,,,uniswap,Optimism,
