,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
3244,0xc69b99e35d951a9d023355a89a848567d8b34687,HYDROFUEL,WETH,0.01,278.30025850035076,0.0,0.0,7.075201425761073e-08,HYDROFUEL/WETH - 1.0%,0.0
3245,0x888a0559ba50b87df7238341e51c3ab122e68834,RUNE,USDT,0.01,277.2049529183535,0.0,0.0,7.047355574459497e-08,RUNE/USDT - 1.0%,0.0
3246,0x2fde1f83d10ec37eab8c5b6768a735e1f0a489fd,PIR,WETH,0.01,276.8393620727913,0.38111166203901015,38.111166203901014,7.03806119260838e-08,PIR/WETH - 1.0%,1.5455767306217048e-07
3247,0xf3028e4c668ff49bcdd7270e7027ca89512ba00b,ePORT,WETH,0.003,276.74873931284503,0.0,0.0,7.035757298663641e-08,ePORT/WETH - 0.3%,0.0
3248,0xfd79fbb9664e2de675746b35588029a40452f7c3,BLANK,WETH,0.01,276.5386246929165,0.0,0.0,7.030415574345805e-08,BLANK/WETH - 1.0%,0.0
3249,0x3d2521a39ce2cff577ff397122b5cf5f6d539fea,TNT,WETH,0.01,275.4710476938662,1.3359140747800453,133.59140747800453,7.003274664213373e-08,TNT/WETH - 1.0%,5.417724505094519e-07
3250,0x7c6ce2060a7547664d6de55a29d859d865ca5ccc,MIECE,WETH,0.01,275.32874906472483,0.10877901385217091,10.877901385217092,6.999657019482426e-08,MIECE/WETH - 1.0%,4.411471879056865e-08
3251,0x363958d9c6002e756eca771731d8a427aca5763a,WETH,DUBI,0.0005,275.1526096385599,0.0,0.0,6.995179043335907e-08,WETH/DUBI - 0.05%,0.0
3252,0x6195fe3c13746862deac6139c4e8be5e80b96c6c,USDC,oneOJA,0.0005,274.835362,0.012520426,25.040852,6.987113686311973e-08,USDC/oneOJA - 0.05%,5.0775887721273945e-09
3253,0xd5cee999f83552345efcf40a8eb2bc1654542ca0,ETM,USDT,0.01,274.810185,36.529154113601905,3652.9154113601903,6.986473613797286e-08,ETM/USDT - 1.0%,1.4814194281369219e-05
3254,0xfa6cec1442f127b891f5cd1de5a964cc71f7fbaa,NGN,WETH,0.01,274.8079240599071,0.04056106487980258,4.056106487980258,6.986416134128905e-08,NGN/WETH - 1.0%,1.6449313161093065e-08
3255,0x5f8e7ea634aa78bee61aa98bba59ef4049a09a8f,WETH,ENO,0.01,273.8082782958892,7.542356621298431,754.2356621298431,6.961002233427025e-08,WETH/ENO - 1.0%,3.058760878343826e-06
3256,0x0bc1a6edafa658e6501d2107d8f31d490752b94b,ARA,WETH,0.003,273.4757221100832,0.5581070937204219,186.03569790680731,6.952547688639179e-08,ARA/WETH - 0.3%,2.26337242679194e-07
3257,0x4c7eef55745f937d1cf16fb595db1885bbacad45,dcaps,WETH,0.01,273.25089842129876,0.0,0.0,6.946832017040439e-08,dcaps/WETH - 1.0%,0.0
3258,0x4cd47a3b223dc98ff18e331319f977292f4c227d,LUBE,USDC,0.01,272.834743,0.0,0.0,6.936252136712705e-08,LUBE/USDC - 1.0%,0.0
